StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
7/18/18 10:00,7/18/18 10:04,IP Address,98.176.102.40,100,267,TRUE,7/18/18 10:04,R_STY5k6k9ov6QdQR,NA,NA,NA,NA,33.21940613,-117.2042007,anonymous,EN,1,1,5,30,4,1,3,1,1,1,2,1,2,1,4,4,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,5,30,1,1.05,B14,0.12,0.02,0.14,TRUE,5,A2CWJRAEFZ44HU,3C8QQOM6JPIB947MKRYVGANCNMWLIP,3TPZPLC3M1UPW62UHIPHH5PVVOT3PL,Included,Charity,0,1,1,5,10,0.3333333333333333
7/18/18 9:57,7/18/18 10:04,IP Address,24.197.128.117,100,438,TRUE,7/18/18 10:04,R_2TZt9kz0ToQvkF5,NA,NA,NA,NA,34.49159241,-82.61579895,anonymous,EN,5,5,1,15,3,6,3,6,5,5,3,5,3,2,6,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,33,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,33,1,1.05,B14,0.12,0.02,0.14,TRUE,6,A1K8QNLYYYX21W,34F34TZU7WG13T5KS31QDF33U1UJ2A,32SCWG5HIIMOTPPC0KNFO81F5FTP6B,Excluded,Team,1,1,1,5,9,0.4
7/18/18 9:58,7/18/18 10:04,IP Address,104.63.94.49,100,368,TRUE,7/18/18 10:04,R_2rPGVes2NUrH5Qo,NA,NA,NA,NA,42.56820679,-83.90619659,anonymous,EN,1,1,5,33,6,1,6,1,1,1,6,1,6,6,1,6,6,Yes,9,Yes,4,Yes,11,Yes,20,Yes,41,Yes,48,Yes,NA,NA,28,Yes,32,Yes,25,Yes,47,Yes,55,No,NA,NA,41,Yes,13,15,5,55,1,1.05,B14,0.12,0.02,0.14,TRUE,12,AHV4U78TUUDKI,32W3UF2EZO2OYTE1MP3SJQN6OVHC4L,3P59JYT76M2Y3GZIUZKW35L0EDCT23,Included,Charity,0,1,1,5,2,0.8666666666666667
7/18/18 9:57,7/18/18 10:04,IP Address,68.113.100.115,100,412,TRUE,7/18/18 10:04,R_1f3NmrmiIcRJDIj,NA,NA,NA,NA,33.72889709,-86.64849854,anonymous,EN,1,1,5,33,6,1,6,1,1,1,5,1,4,6,4,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,52,Yes,47,Yes,32,Yes,64,Yes,68,Yes,52,Yes,46,Yes,75,Yes,40,Yes,61,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,ANYB94DHDJKNO,3BAKUKE49HTBCW61H4ALANFPCCAR1T,3IHR8NYAM8JAE2LYHWU0RAH19ONP4Q,Included,Team,0,1,1,5,0,1
7/18/18 9:58,7/18/18 10:04,IP Address,98.231.60.54,100,364,TRUE,7/18/18 10:04,R_vIz5qrt384BqCKB,NA,NA,NA,NA,30.60049438,-81.52829742,anonymous,EN,5,5,1,1,1,5,1,2,6,3,1,6,1,1,3,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,44,Yes,37,Yes,39,Yes,54,Yes,75,Yes,44,Yes,36,Yes,51,Yes,71,Yes,63,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A1C8P0NH84SQ76,3ACRLU860NVNGQJOXVJAHSTFJZBEBM,3JPSL1DZ5THPD6P2AIRZ0OY61JJNA4,Excluded,Charity,1,1,1,5,0,1
7/18/18 9:59,7/18/18 10:05,IP Address,98.226.245.136,100,345,TRUE,7/18/18 10:05,R_AyNvhvfjJJQ81SF,NA,NA,NA,NA,42.07719421,-87.72859955,anonymous,EN,5,5,1,5,1,3,1,6,6,4,1,6,1,1,7,1,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,AFVPQ9Q11SY3X,3T2HW4QDUVOPVZKD3KZJ0YYMANV9CE,3X08E93BHW0GJJ77LOO6I8AYAA566O,Excluded,Team,1,1,1,5,11,0.26666666666666666
7/18/18 9:59,7/18/18 10:05,IP Address,192.34.173.220,100,360,TRUE,7/18/18 10:05,R_3EZi0VCnSWe8OQE,NA,NA,NA,NA,34.57279968,-84.02629852,anonymous,EN,2,1,4,28,4,1,3,1,1,2,3,1,3,4,3,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,54,Yes,53,Yes,57,Yes,34,Yes,NA,NA,NA,NA,64,No,4,Yes,51,Yes,13,13,5,64,1,1.05,B14,0.12,0.02,0.14,TRUE,12,A3IN1OIDSYNM86,3OEWW2KGQJS27EUX55DCHUBTQMTOD7,33SA9F9TRYCIQDFSIOK8SQ1OFALWEZ,Included,Team,0,2,1,4,2,0.8666666666666667
7/18/18 9:57,7/18/18 10:05,IP Address,69.23.33.254,100,466,TRUE,7/18/18 10:05,R_24vfIkvsLpdRO8T,NA,NA,NA,NA,38.00520325,-84.98300171,anonymous,EN,2,2,4,23,5,3,4,1,1,1,3,1,2,5,3,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,75,Yes,31,Yes,36,Yes,34,Yes,75,Yes,71,Yes,50,Yes,66,Yes,44,Yes,59,Yes,15,12,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A298FAWY76NZA9,3C8QQOM6JPIB947MKRYVGANCNMWLIP,3YOH7BII0AP8XO7XO0QF4JVFSYEVK7,Included,Self,0,2,2,4,0,1
7/18/18 9:57,7/18/18 10:05,IP Address,97.66.215.85,100,435,TRUE,7/18/18 10:05,R_3fiPFjmadERYXQ7,NA,NA,NA,NA,34.08149719,-86.5911026,anonymous,EN,1,1,5,33,6,1,7,1,1,1,5,1,6,6,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,35,Yes,37,Yes,40,Yes,34,Yes,62,Yes,68,Yes,75,Yes,48,Yes,57,Yes,15,15,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A1N0D7925N0060,3ZRKL6Z1E8KKHQWHECVT7KOR03CGS6,3HQUKB7LNGWCDXB5DQ6ECQOES20HH0,Included,Self,0,1,1,5,0,1
7/18/18 10:00,7/18/18 10:05,IP Address,174.16.74.4,100,288,TRUE,7/18/18 10:05,R_24l4VfhOayqHxPU,NA,NA,NA,NA,39.86630249,-105.0061035,anonymous,EN,5,5,1,2,2,6,1,6,6,7,1,6,1,1,6,1,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A2JRONMDBUJT3K,3J9UN9O9J39U7J26DGXCURAOX3AJ0Q,3WEV0KO0ONAKRQKJ2OZNPJGI9LNSDM,Excluded,Team,1,1,1,5,14,0.06666666666666667
7/18/18 9:58,7/18/18 10:05,IP Address,68.228.88.18,100,412,TRUE,7/18/18 10:05,R_2wHcwJFLiAQs9ok,NA,NA,NA,NA,33.60510254,-117.6439972,anonymous,EN,1,1,3,33,4,3,4,1,1,1,3,2,3,2,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,39,Yes,57,Yes,39,Yes,60,Yes,73,Yes,56,Yes,53,Yes,37,Yes,47,Yes,69,Yes,15,13,5,73,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A1X2C7MPREIUPW,3T5ZXGO9DE58VRC9C0UDXRPWT5LQZG,3XXU1SWE8NDMSAXV9CP1PC2TTQ8A0G,Included,Self,0,1,1,3,0,1
7/18/18 9:58,7/18/18 10:05,IP Address,73.61.9.186,100,402,TRUE,7/18/18 10:05,R_3HBxlhhfjcRntd7,NA,NA,NA,NA,42.23890686,-71.08100128,anonymous,EN,5,5,1,1,4,1,3,4,3,2,3,3,2,6,7,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,40,No,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,7,3,5,40,1,1.14,B14,0.12,0.02,0.14,TRUE,6,A27JOAEPKH5PJF,3CESM1J3EIKBREOKM4W8SIENC256W9,3R2PKQ87NXQY16N0A54C47XP91DIM2,Excluded,Self,1,1,1,5,8,0.4666666666666667
7/18/18 10:01,7/18/18 10:05,IP Address,66.91.209.94,100,278,TRUE,7/18/18 10:05,R_33fEddU8SRMwm03,NA,NA,NA,NA,21.2749939,-157.8164978,anonymous,EN,2,2,3,25,4,NA,3,NA,1,1,1,1,2,4,1,3,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,5,6,1,1,B0,0.12,0.02,0,TRUE,1,AV22FQTJNBUZT,359AP8GAGG1LHGWKON1ZM27GFX7C75,3BV8HQ2ZZXJH6LJAB15IYDCK6TW6AF,Included,Charity,0,2,2,3,14,0.06666666666666667
7/18/18 9:59,7/18/18 10:05,IP Address,24.209.234.11,100,351,TRUE,7/18/18 10:05,R_28GMvaarhi7s7y4,NA,NA,NA,NA,39.1210022,-84.32830048,anonymous,EN,5,5,2,5,4,1,4,1,1,1,4,1,3,5,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,30,1,1.05,B14,0.12,0.02,0.14,TRUE,5,A2K7AVZWEC9B14,3ACRLU860NVNGQJOXVJAHSTFJZBEBM,3IUZPWIU1PPLCD72EAVBQLETZ7IKW8,Excluded,Team,1,1,1,4,10,0.3333333333333333
7/18/18 9:57,7/18/18 10:05,IP Address,140.198.103.91,100,496,TRUE,7/18/18 10:05,R_23WeUUPSorj5Q45,NA,NA,NA,NA,33.43569946,-111.917099,anonymous,EN,2,2,3,20,6,1,6,1,1,1,6,1,6,6,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,40,Yes,31,Yes,33,Yes,36,Yes,40,Yes,54,Yes,68,Yes,75,Yes,62,Yes,49,Yes,15,11,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,ASX1CKKF6OXL1,3F6045TU7D5NX1DAR0PSY8XE42S99X,3CFVK00FWM3Y24AE8SU87RSV05SL69,Included,Self,0,2,2,3,0,1
7/18/18 10:00,7/18/18 10:05,IP Address,128.146.189.80,100,294,TRUE,7/18/18 10:05,R_6hv7Z15Z1KtjJLj,NA,NA,NA,NA,40.00480652,-83.02420044,anonymous,EN,5,5,1,0,3,1,2,1,1,1,2,1,1,1,6,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,38,Yes,26,No,37,Yes,34,Yes,3,Yes,16,Yes,10,Yes,24,Yes,3,Yes,14,3,5,26,1,1.05,B14,0.12,0.02,0.14,TRUE,12,A25D8MUZP7CQEY,3ECKRY5B1QDVETOQZSP4OPYA2V4IZ5,30IQTZXKALOYON5OKMHF9KDRUBJ0XC,Excluded,Team,1,1,1,5,1,0.9333333333333333
7/18/18 9:57,7/18/18 10:06,IP Address,68.36.74.74,100,505,TRUE,7/18/18 10:06,R_pAGS6O8fYWpQyUp,NA,NA,NA,NA,42.32910156,-83.48770142,anonymous,EN,2,2,4,31,4,1,4,NA,1,1,4,1,3,3,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,35,Yes,58,Yes,75,Yes,34,Yes,40,Yes,64,Yes,56,Yes,72,Yes,49,Yes,15,12,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1NRIT5DE3TBID,3P4C70TRMRYXDD1RU3YSVYAW894LGX,3I0BTBYZAY3NOSVYPI3HSYK0WHB0YG,Included,Team,0,2,2,4,0,1
7/18/18 9:59,7/18/18 10:06,IP Address,204.134.225.10,100,404,TRUE,7/18/18 10:06,R_brNhsnGo8gPRt1D,NA,NA,NA,NA,42.56300354,-114.4608994,anonymous,EN,3,3,3,18,6,1,4,1,1,1,1,1,3,3,4,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,70,Yes,70,Yes,69,Yes,59,Yes,49,Yes,75,Yes,45,Yes,56,Yes,67,Yes,39,Yes,15,9,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,AEWPAZBYA7XE,34F34TZU7WG13T5KS31QDF33U1UJ2A,33F859I567V2MK8JDYWIQFLGXPUHBJ,Included,Self,0,3,3,3,0,1
7/18/18 9:57,7/18/18 10:06,IP Address,172.58.19.111,100,527,TRUE,7/18/18 10:06,R_URCuwNj8Mg768Jr,NA,NA,NA,NA,33.81610107,-117.9794006,anonymous,EN,1,1,1,30,4,4,3,1,1,1,1,1,2,1,3,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,66,Yes,44,Yes,43,Yes,59,Yes,56,Yes,41,Yes,36,Yes,66,Yes,52,Yes,75,Yes,15,11,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,ARZV0T1MCI22L,37VHPF5VYCKPHU13YST5023BQHDC8S,3XM0HYN6NLHS64IR626D0WTSMDHPEW,Included,Team,0,1,1,1,0,1
7/18/18 9:59,7/18/18 10:06,IP Address,71.8.86.183,100,369,TRUE,7/18/18 10:06,R_yQ0KUtxrN7H2WNr,NA,NA,NA,NA,33.2507019,-86.9210968,anonymous,EN,1,1,5,33,3,1,3,1,1,1,1,1,2,4,1,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,69,Yes,51,Yes,69,Yes,58,Yes,55,Yes,35,Yes,75,Yes,42,Yes,50,Yes,67,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A3L2UB07EZJAMD,3O4VWC1GEWNQOB13W3FVWP8V0FUJ3L,3L6L49WXW1F6LS3FXHLMT4CKION45K,Included,Charity,0,1,1,5,0,1
7/18/18 9:57,7/18/18 10:06,IP Address,45.47.130.124,100,487,TRUE,7/18/18 10:06,R_2Y4mkwchaEgbsuF,NA,NA,NA,NA,43.05349731,-73.75170135,anonymous,EN,4,3,2,12,2,5,2,4,6,5,2,5,2,2,4,2,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,A1LB9JOMFQ1UMG,3IZVJEBJ6A1FL9TPXRGFRM85T496ZZ,3VE8AYVF8NFZ6QJ6FWO8WSJ294WF8K,Included,Charity,0,4,3,2,11,0.26666666666666666
7/18/18 9:58,7/18/18 10:06,IP Address,104.129.196.186,100,463,TRUE,7/18/18 10:06,R_3CQ1cnpB6aVbhcD,NA,NA,NA,NA,39.9611969,-82.99880219,anonymous,EN,3,2,3,20,4,3,2,4,3,4,3,3,3,3,4,4,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,A15340BRCER2UO,3S8A4GJRD3KYCPOFWURC6GV95T36VZ,3Z7EFSHGNAWIIF04W2AZ4LFS30ECXF,Included,Charity,0,3,2,3,11,0.26666666666666666
7/18/18 9:57,7/18/18 10:06,IP Address,73.129.148.172,100,499,TRUE,7/18/18 10:06,R_1diytBinA8KhXrm,NA,NA,NA,NA,39.06489563,-76.97979736,anonymous,EN,3,3,2,15,5,3,4,1,2,2,4,1,3,4,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,47,Yes,53,Yes,47,Yes,56,Yes,75,Yes,52,Yes,62,Yes,37,Yes,45,Yes,71,Yes,15,8,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A1MPJYJCUAOFOB,3INZSNUD807Z0RQR3GUUK4G4VN79DE,386CSBG1O049T1QR0X24ODRPABG6QK,Included,Self,0,3,3,2,0,1
7/18/18 9:58,7/18/18 10:06,IP Address,68.199.25.103,100,446,TRUE,7/18/18 10:06,R_1NxNTlLMBtoADXz,NA,NA,NA,NA,40.67050171,-74.10639954,anonymous,EN,2,2,3,20,1,1,3,1,1,4,1,4,1,3,6,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,31,Yes,45,Yes,56,Yes,69,Yes,43,Yes,75,Yes,38,Yes,53,Yes,65,Yes,15,11,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A1HTW2HVXUGZ1R,3QMELQS6Y5S6JI7YNAM25J66KNQ6R6,3ITXP059PX1XUCKBCKLYSHBVE5LSJ1,Included,Self,0,2,2,3,0,1
7/18/18 10:00,7/18/18 10:06,IP Address,152.26.179.39,100,359,TRUE,7/18/18 10:06,R_aYwrBNgTfNxS2MV,NA,NA,NA,NA,35.56170654,-78.65859985,anonymous,EN,3,4,2,10,4,5,2,4,6,4,3,2,4,5,4,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,39,Yes,31,Yes,41,Yes,62,Yes,NA,NA,53,Yes,59,Yes,48,Yes,39,Yes,71,No,14,7,5,71,1,1.05,B14,0.12,0.02,0.14,TRUE,13,A2X2OS8NNDMJY0,3S4TINXCC049SHWDR9M6M4NTN1HOB0,3NG53N1RLW1BX380TZKD8MX6BAM8PJ,Excluded,Team,1,3,2,4,1,0.9333333333333333
7/18/18 10:00,7/18/18 10:06,IP Address,64.175.72.157,100,345,TRUE,7/18/18 10:06,R_2fpmVIeZplQFykS,NA,NA,NA,NA,28.28160095,-80.76450348,anonymous,EN,5,5,3,0,4,1,4,1,1,1,3,1,3,4,4,4,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A16SQHA3U0WER6,3ZTE0JGGCE9S2MOJ59I1XOTB5MHOC7,386PBUZZXGFAQZPLSBOXGVX0MBDLJG,Excluded,Team,1,1,1,3,14,0.06666666666666667
7/18/18 10:01,7/18/18 10:06,IP Address,173.219.161.50,100,300,TRUE,7/18/18 10:06,R_0kvZG7zoHN7LSgh,NA,NA,NA,NA,33.62010193,-95.60030365,anonymous,EN,5,5,1,1,1,7,1,7,7,7,1,7,1,1,7,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,64,Yes,40,Yes,46,Yes,67,Yes,44,Yes,58,Yes,64,Yes,53,Yes,75,Yes,39,Yes,15,3,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A3G0TRR094H7XD,3RSBJ6YZEC7Z5Y8TWB825UEE2Z9OFI,3FQ5JJ512M6VPJYOM94OU2126VFKNI,Excluded,Self,1,1,1,5,0,1
7/18/18 10:01,7/18/18 10:06,IP Address,74.133.132.186,100,335,TRUE,7/18/18 10:06,R_RqUGbzhnEM9m3VD,NA,NA,NA,NA,39.06570435,-84.52899933,anonymous,EN,5,5,1,0,4,1,4,1,1,1,4,1,4,1,1,4,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,30,1,1.05,B14,0.12,0.02,0.14,TRUE,5,A3BMEBBDIHI6DU,3T2HW4QDUVOPVZKD3KZJ0YYMANV9CE,32VNZTT0A8MVQF1DUOYPW5HGA6E4R0,Excluded,Team,1,1,1,5,10,0.3333333333333333
7/18/18 9:57,7/18/18 10:06,IP Address,96.235.173.89,100,522,TRUE,7/18/18 10:06,R_1oFohg3A7oVGSiU,NA,NA,NA,NA,40.10049438,-74.72029877,anonymous,EN,5,5,1,10,3,4,4,2,3,2,3,3,3,2,5,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,66,Yes,31,Yes,66,Yes,56,Yes,46,Yes,36,Yes,42,Yes,53,Yes,64,Yes,75,No,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1J6Z70T78B35V,309D674SHZ28JSZA14DFR4TCYNYCBR,3HMVI3QICKANVHGGL17H633A19H1YK,Excluded,Charity,1,1,1,5,0,1
7/18/18 10:00,7/18/18 10:06,IP Address,68.66.76.254,100,382,TRUE,7/18/18 10:06,R_2qscS4HbpC3bJkO,NA,NA,NA,NA,39.18170166,-75.5970993,anonymous,EN,1,1,5,33,4,1,4,1,1,1,4,1,4,4,2,4,6,Yes,9,Yes,14,Yes,21,Yes,28,Yes,53,Yes,67,Yes,73,Yes,44,Yes,71,Yes,58,Yes,34,Yes,41,Yes,66,Yes,53,Yes,15,15,5,73,1,1.12,B12,0.12,0.02,0.12,TRUE,14,A20LZN9TNA6VPB,3ZVPAMTJWNK8GBW4ZNVOHAJVE1TGRI,3TK8OJTYM2398F4D1SVN00HEM8MVPA,Included,Self,0,1,1,5,0,1
7/18/18 10:00,7/18/18 10:07,IP Address,192.210.197.136,100,415,TRUE,7/18/18 10:07,R_3O1xQHdWFtBxlA5,NA,NA,NA,NA,42.88650513,-78.87840271,anonymous,EN,2,2,4,30,4,2,4,1,1,1,4,2,4,4,3,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,40,Yes,68,Yes,42,Yes,45,Yes,40,Yes,50,Yes,36,Yes,75,Yes,67,Yes,59,Yes,15,12,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A3JOUIM3CDC1DZ,3O4VWC1GEWNQOB13W3FVWP8V0FUJ3L,3DZQRBDBSMXM9YIM9ZTBCAU6I80S3Q,Included,Charity,0,2,2,4,0,1
7/18/18 9:59,7/18/18 10:07,IP Address,72.191.234.13,100,480,TRUE,7/18/18 10:07,R_3fOEvkkVFBkjukH,NA,NA,NA,NA,32.93170166,-96.61620331,anonymous,EN,4,4,1,5,4,1,3,2,4,1,4,2,3,4,5,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,58,Yes,42,Yes,60,Yes,45,Yes,34,Yes,50,Yes,66,Yes,41,Yes,58,Yes,75,Yes,15,5,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,AXF0OX50YZQC6,3HJ1EVZS2O07MZKG48O4YGUMAWOR3L,3NLZY2D53Q7RCMTYN186DW9M065LQ7,Excluded,Self,1,2,2,5,0,1
7/18/18 10:01,7/18/18 10:07,IP Address,137.52.20.244,100,323,TRUE,7/18/18 10:07,R_SNOdC9s7EKToWxb,NA,NA,NA,NA,26.0697937,-80.22229767,anonymous,EN,1,1,5,33,2,1,2,1,1,1,1,1,1,5,6,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,45,Yes,NA,NA,45,Yes,NA,NA,NA,NA,43,Yes,NA,NA,52,No,38,Yes,NA,NA,10,15,5,52,1,1.14,B14,0.12,0.02,0.14,TRUE,10,A1IZ4NX41GKU4X,3S4TINXCC049SHWDR9M6M4NTN1HOB0,3FFJ6VRIL261YSGTL0HE6AQC6YFI0U,Included,Self,0,1,1,5,5,0.6666666666666666
7/18/18 10:00,7/18/18 10:07,IP Address,192.69.253.80,100,398,TRUE,7/18/18 10:07,R_b8e0TLQ1ThGozMR,NA,NA,NA,NA,32.81480408,-96.87049866,anonymous,EN,2,2,4,30,4,1,4,1,1,1,4,1,4,3,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,50,Yes,58,Yes,33,Yes,49,Yes,45,Yes,56,Yes,40,Yes,66,Yes,75,No,15,12,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1ZTSCPETU3UJW,3CESM1J3EIKBREOKM4W8SIENC256W9,3J88R45B2HG1C49817W5OLEZ2JUPX7,Included,Charity,0,2,2,4,0,1
7/18/18 10:02,7/18/18 10:07,IP Address,72.198.74.135,100,320,TRUE,7/18/18 10:07,R_21zjSQQI4whrmfO,NA,NA,NA,NA,35.5151062,-97.57409668,anonymous,EN,1,1,4,30,4,1,3,1,1,1,3,1,3,4,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,35,Yes,75,Yes,47,Yes,34,Yes,66,Yes,53,Yes,73,Yes,61,Yes,44,Yes,15,14,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A3OB6REG5CGHK1,3TZ0XG8CBU1NJWU0M8JEYC23KWA988,3Y9N9SS8LZTG79Z4C9YMHB86H5Q3D7,Included,Charity,0,1,1,4,0,1
7/18/18 10:01,7/18/18 10:07,IP Address,68.63.164.6,100,374,TRUE,7/18/18 10:07,R_24I2QgukHBGJLO3,NA,NA,NA,NA,36.00750732,-83.98960114,anonymous,EN,2,1,5,50,7,1,6,1,1,1,6,1,7,7,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,No,39,Yes,NA,NA,9,14,5,46,1,1.05,B14,0.12,0.02,0.14,TRUE,9,A2UO3QJZNC2VOE,3BAKUKE49HTBCW61H4ALANFPCCAR1T,3TXWC2NHN088O072Q8UL3NXSI0B9SP,Included,Charity,0,2,1,5,6,0.6
7/18/18 10:01,7/18/18 10:07,IP Address,108.56.142.120,100,361,TRUE,7/18/18 10:07,R_1jlGNkvrpoVM5oZ,NA,NA,NA,NA,38.93110657,-77.34889984,anonymous,EN,1,1,4,30,4,3,4,2,3,1,4,2,4,4,5,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,45,Yes,75,Yes,56,Yes,45,Yes,34,Yes,74,Yes,69,Yes,63,Yes,42,Yes,54,Yes,15,14,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A0450532L5P3GX6JEY8C,3T2HW4QDUVOPVZKD3KZJ0YYMANV9CE,3U5NZHP4LSK4QE9TW3EJLZQ5ETCHP7,Included,Self,0,1,1,4,0,1
7/18/18 10:00,7/18/18 10:07,IP Address,108.116.227.135,100,463,TRUE,7/18/18 10:07,R_2D7dcPnUmfrKnJ8,NA,NA,NA,NA,29.05630493,-82.02570343,anonymous,EN,4,4,1,1,6,1,6,1,1,1,4,NA,3,7,2,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,32,Yes,NA,NA,36,Yes,NA,NA,NA,NA,52,Yes,60,No,45,Yes,10,5,5,60,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A3X6N2OAY5XY8,3S4TINXCC049SHWDR9M6M4NTN1HOB0,3PEIJLRY6UBRWD69DTA0GFMVVGVXW8,Excluded,Charity,1,2,2,5,5,0.6666666666666666
