StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,11_add,11_continue,12_add,12_continue,13_add,13_continue,14_add,14_continue,15_add,15_continue,16_add,16_continue,17_add,17_continue,18_add,18_continue,19_add,19_continue,20_add,20_continue,21_add,21_continue,22_add,22_continue,23_add,23_continue,24_add,24_continue,25_add,25_continue,26_add,26_continue,27_add,27_continue,28_add,28_continue,29_add,29_continue,30_add,30_continue,31_add,31_continue,32_add,32_continue,33_add,33_continue,34_add,34_continue,35_add,35_continue,36_add,36_continue,37_add,37_continue,38_add,38_continue,39_add,39_continue,40_add,40_continue,41_add,41_continue,42_add,42_continue,43_add,43_continue,44_add,44_continue,45_add,45_continue,46_add,46_continue,47_add,47_continue,48_add,48_continue,49_add,49_continue,50_add,50_continue,51_add,51_continue,52_add,52_continue,53_add,53_continue,54_add,54_continue,55_add,55_continue,56_add,56_continue,57_add,57_continue,58_add,58_continue,59_add,59_continue,60_add,60_continue,61_add,61_continue,62_add,62_continue,63_add,63_continue,64_add,64_continue,65_add,65_continue,66_add,66_continue,67_add,67_continue,68_add,68_continue,69_add,69_continue,70_add,70_continue,71_add,71_continue,72_add,72_continue,73_add,73_continue,74_add,74_continue,75_add,75_continue,76_add,76_continue,77_add,77_continue,78_add,78_continue,79_add,79_continue,80_add,80_continue,81_add,81_continue,82_add,82_continue,83_add,83_continue,84_add,84_continue,85_add,85_continue,86_add,86_continue,87_add,87_continue,88_add,88_continue,89_add,89_continue,90_add,90_continue,91_add,91_continue,92_add,92_continue,93_add,93_continue,94_add,94_continue,95_add,95_continue,96_add,96_continue,97_add,97_continue,98_add,98_continue,99_add,99_continue,100_add,100_continue,101_add,101_continue,102_add,102_continue,103_add,103_continue,104_add,104_continue,105_add,105_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
8/7/18 8:33,8/7/18 9:21,IP Address,76.217.138.112,100,2856,TRUE,8/7/18 9:21,R_3Hka2k9YtjcElwl,NA,NA,NA,NA,29.3170929,-98.55549622,anonymous,EN,4,4,5,10,6,3,7,2,1,1,6,1,7,6,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Yes,NA,NA,NA,NA,12,9,5,65,1,1.14,B14,0.12,0.02,0.14,TRUE,12,A1T0ND039EWAVV,34O39PNDK6PCPUOTJ13AGZSYZ6PRB1,3NL0RFNU0G593BOI44PSVTV2KEE4K6,Included,Self,0,4,4,5,98,0.10909090909090909
8/7/18 9:12,8/7/18 9:21,IP Address,73.220.43.194,100,570,TRUE,8/7/18 9:21,R_3oAQJntjhl7QTn2,NA,NA,NA,NA,38.62620544,-121.3247986,anonymous,EN,2,2,4,25,4,2,4,2,2,2,3,2,4,4,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,53,Yes,NA,NA,NA,NA,51,Yes,91,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,Yes,NA,NA,NA,NA,NA,NA,97,Yes,NA,NA,NA,NA,NA,NA,85,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Yes,38,Yes,117,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,Yes,NA,NA,NA,NA,NA,NA,108,Yes,85,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,Yes,NA,NA,72,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,5,117,1,1.05,B14,0.12,0.02,0.14,TRUE,21,ADBDQ7FTFHKCR,39I4RL8QGJYFF1PH8HHTUHKM25B4HC,35K3O9HUACVGFRTXSZA8O2FOP7YFES,Included,Team,0,2,2,4,89,0.19090909090909092
8/7/18 9:14,8/7/18 9:22,IP Address,4.16.154.130,100,531,TRUE,8/7/18 9:22,R_31zw7bu1nj5EiF0,NA,NA,NA,NA,35.93409729,-78.71659851,anonymous,EN,5,5,1,0,6,2,6,2,2,2,6,2,6,6,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,66,Yes,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,No,98,Yes,NA,NA,NA,NA,104,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,Yes,77,Yes,NA,NA,63,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,104,Yes,NA,NA,NA,NA,NA,NA,NA,NA,86,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,Yes,NA,NA,NA,NA,90,Yes,NA,NA,72,Yes,NA,NA,85,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,Yes,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Yes,NA,NA,NA,NA,NA,NA,NA,NA,24,3,5,111,1,1.05,B14,0.12,0.02,0.14,TRUE,23,A35NG6BVYUFKIG,3XBYQ44Z6PLHTCZWIH413S61XS4TWW,3QHK8ZVMIN048GR94JBGI7ENJ67LB3,Excluded,Team,1,1,1,5,86,0.21818181818181817
8/7/18 9:18,8/7/18 9:24,IP Address,72.200.95.216,100,394,TRUE,8/7/18 9:24,R_3kBQv2g5wZh2hEg,NA,NA,NA,NA,33.57249451,-112.0563965,anonymous,EN,1,1,4,33,5,1,5,1,1,1,4,1,4,5,1,5,6,Yes,9,Yes,15,Yes,22,Yes,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,Yes,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,Yes,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,5,63,1,1.14,B14,0.12,0.02,0.14,TRUE,13,A2M9EE6KTM8F8I,3IH9TRB0FBGYJX3IRHGCWVEYQYG1IP,3KOPY89HM9KTAVZWM5KXK93JRPOJ37,Included,Self,0,1,1,4,96,0.12727272727272726
8/7/18 9:21,8/7/18 9:28,IP Address,192.207.252.114,100,397,TRUE,8/7/18 9:28,R_2SCszrW2ij96hqL,NA,NA,NA,NA,39.94999695,-75.05930328,anonymous,EN,1,1,3,30,4,1,3,1,1,1,3,1,2,3,3,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,Yes,NA,NA,69,Yes,NA,NA,NA,NA,NA,NA,NA,NA,75,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Yes,NA,NA,NA,NA,41,Yes,NA,NA,NA,NA,14,13,5,86,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A3631EWK0VM9DE,34O39PNDK6PCPUOTJ13AGZSYZ6QBRM,33UKMF931A2SNFTVDE4S4SUQJQVTT6,Included,Self,0,1,1,3,96,0.12727272727272726
8/7/18 9:14,8/7/18 9:28,IP Address,207.29.44.2,100,856,TRUE,8/7/18 9:28,R_3gXwEMFVfkFFAB4,NA,NA,NA,NA,40.66949463,-73.87259674,anonymous,EN,1,1,4,29,5,1,4,1,1,1,2,1,3,4,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,80,Yes,111,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,Yes,NA,NA,NA,NA,NA,NA,NA,NA,78,Yes,137,Yes,NA,NA,NA,NA,NA,NA,NA,NA,112,Yes,NA,NA,59,Yes,NA,NA,NA,NA,NA,NA,73,Yes,145,No,NA,NA,NA,NA,NA,NA,126,Yes,NA,NA,63,Yes,NA,NA,NA,NA,NA,NA,NA,NA,102,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,Yes,NA,NA,NA,NA,NA,NA,85,Yes,NA,NA,NA,NA,NA,NA,NA,NA,31,Yes,31,Yes,NA,NA,66,Yes,NA,NA,131,Yes,NA,NA,119,Yes,56,Yes,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,124,Yes,37,Yes,109,Yes,93,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,14,5,145,1,1.05,B14,0.12,0.02,0.14,TRUE,31,A2FV2U7RGBVK2T,3W0XM68YZPCPPST6RK1O9BTBI251K0,3MRNMEIQW6OXNDPTIF2MDX2NMRJLDA,Included,Team,0,1,1,4,79,0.2818181818181818
8/7/18 9:21,8/7/18 9:30,IP Address,173.67.0.217,100,507,TRUE,8/7/18 9:30,R_2rNMymPBhnuKJPr,NA,NA,NA,NA,39.27679443,-76.90149689,anonymous,EN,3,3,2,20,4,1,3,1,1,1,1,1,2,5,4,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,122,Yes,NA,NA,NA,NA,NA,NA,150,Yes,181,Yes,136,Yes,NA,NA,59,Yes,39,Yes,40,Yes,76,Yes,NA,NA,44,Yes,81,Yes,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Yes,195,Yes,NA,NA,74,Yes,NA,NA,74,Yes,NA,NA,92,Yes,NA,NA,201,No,NA,NA,168,Yes,129,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,Yes,NA,NA,NA,NA,NA,NA,172,Yes,117,Yes,175,Yes,121,Yes,50,Yes,NA,NA,66,Yes,NA,NA,NA,NA,181,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,Yes,NA,NA,NA,NA,45,Yes,NA,NA,NA,NA,85,Yes,NA,NA,156,Yes,NA,NA,189,Yes,115,Yes,50,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,Yes,197,Yes,171,Yes,NA,NA,NA,NA,162,Yes,99,Yes,NA,NA,NA,NA,168,Yes,NA,NA,NA,NA,NA,NA,NA,NA,45,8,5,201,1,1.14,B14,0.12,0.02,0.14,TRUE,44,ANMD34DNHLOLC,3IVEC1GSLPGUE8NO9Z1C8WTY3D51J1,38SKSKU7R2FEVO5FAT3X4UI0EWTLIE,Included,Self,0,3,3,2,65,0.4090909090909091
8/7/18 9:18,8/7/18 9:31,IP Address,96.234.144.230,100,767,TRUE,8/7/18 9:31,R_22RGkQlLEeV20ge,NA,NA,NA,NA,39.4019928,-76.63289642,anonymous,EN,3,3,2,25,4,5,3,1,1,1,2,1,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Yes,NA,NA,NA,NA,NA,NA,111,Yes,NA,NA,NA,NA,NA,NA,55,Yes,NA,NA,NA,NA,108,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Yes,NA,NA,NA,NA,76,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,Yes,NA,NA,NA,NA,NA,NA,108,Yes,NA,NA,NA,NA,NA,NA,103,Yes,NA,NA,NA,NA,NA,NA,33,Yes,NA,NA,NA,NA,48,Yes,118,No,NA,NA,42,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,Yes,NA,NA,NA,NA,NA,NA,63,Yes,64,Yes,NA,NA,73,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,Yes,NA,NA,NA,NA,NA,NA,NA,NA,78,Yes,NA,NA,NA,NA,25,8,5,118,1,1.05,B14,0.12,0.02,0.14,TRUE,25,A39VDXGL1RVURU,3V0TR1NRVAJ05EH32B71DVXIPAL4A1,3QRYMNZ7FZZUS2OBGIIGVTOYU88TN4,Included,Team,0,3,3,2,85,0.22727272727272727
8/7/18 9:33,8/7/18 9:38,IP Address,67.10.90.103,100,330,TRUE,8/7/18 9:38,R_1jDm8FEsKH1otDP,NA,NA,NA,NA,25.95089722,-97.32540131,anonymous,EN,5,5,1,1,1,4,1,7,7,1,1,7,1,1,7,1,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,6,1,1,B0,0.12,0.02,0,TRUE,1,AR4UI9K92BUT3,31J7RYECZL709YBOCKDPOB6Q72A1L3,3VP0C6EFSHEI8MSZ84VN747K5ALM6K,Excluded,Team,1,1,1,5,109,0.00909090909090909
8/7/18 9:32,8/7/18 9:38,IP Address,168.30.19.121,100,360,TRUE,8/7/18 9:38,R_2wyuoNlD1UGEcqv,NA,NA,NA,NA,34.57279968,-84.02629852,anonymous,EN,3,3,2,20,4,2,1,1,2,4,1,2,3,2,1,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,34,Yes,NA,NA,NA,NA,NA,NA,60,No,NA,NA,NA,NA,NA,NA,NA,NA,47,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,5,60,1,1.05,B14,0.12,0.02,0.14,TRUE,11,AI9NJ89EXVDY1,3XBYQ44Z6PLHTCZWIH413S61XS4TWW,3MHW492WW1V3NC709C3VJWNJM4KVMU,Included,Team,0,3,3,2,99,0.1
8/7/18 9:37,8/7/18 9:42,IP Address,8.28.180.9,100,294,TRUE,8/7/18 9:42,R_WCfwTcJfDpXReoN,NA,NA,NA,NA,41.93730164,-87.65509796,anonymous,EN,4,5,2,15,2,5,1,5,6,5,1,5,2,1,3,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,37,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,74,No,46,Yes,NA,NA,53,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Yes,NA,NA,68,Yes,NA,NA,16,5,5,74,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A3MS21UJPMHLK0,3IVEC1GSLPGUE8NO9Z1C8WTY3D51J1,3KGTPGBS6Y3D3TE7U4A681722RMU23,Excluded,Self,1,2,1,4,94,0.14545454545454545
8/7/18 9:31,8/7/18 9:45,IP Address,59.93.51.33,100,833,TRUE,8/7/18 9:45,R_1H1MT2ztXXdYA54,NA,NA,NA,NA,16.83329773,81.5,anonymous,EN,5,5,1,5,1,1,1,6,6,4,2,5,3,4,4,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,170,Yes,NA,NA,80,Yes,109,Yes,235,Yes,NA,NA,255,No,NA,NA,NA,NA,NA,NA,NA,NA,249,Yes,170,Yes,NA,NA,NA,NA,47,Yes,NA,NA,NA,NA,148,Yes,124,Yes,100,Yes,236,Yes,NA,NA,248,Yes,NA,NA,215,Yes,78,Yes,NA,NA,55,Yes,198,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,Yes,106,Yes,NA,NA,NA,NA,100,Yes,159,Yes,NA,NA,133,Yes,NA,NA,NA,NA,NA,NA,165,Yes,131,Yes,NA,NA,42,Yes,30,Yes,NA,NA,NA,NA,168,Yes,NA,NA,NA,NA,NA,NA,159,Yes,NA,NA,NA,NA,115,Yes,209,Yes,63,Yes,136,Yes,NA,NA,60,Yes,86,Yes,231,Yes,178,Yes,224,Yes,115,Yes,NA,NA,NA,NA,112,Yes,NA,NA,NA,NA,189,Yes,NA,NA,206,Yes,72,Yes,159,Yes,NA,NA,NA,NA,NA,NA,140,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,Yes,NA,NA,33,Yes,152,Yes,91,Yes,NA,NA,NA,NA,NA,NA,245,Yes,NA,NA,210,Yes,208,Yes,115,Yes,NA,NA,57,3,5,255,1,1.05,B14,0.12,0.02,0.14,TRUE,57,A3N46QXET3UPY,30Y6N4AHYPD54RMDXXUGBPGY2R1RD8,3WQQ9FUS6BC9T97QAU2CD2SHZ7FB8G,Excluded,Team,1,1,1,5,53,0.5181818181818182
8/7/18 9:29,8/7/18 9:47,IP Address,107.77.199.159,100,1084,TRUE,8/7/18 9:47,R_Y9cmn7RpmipAQ9P,NA,NA,NA,NA,33.14990234,-96.85549927,anonymous,EN,1,1,5,33,6,1,6,1,1,1,5,1,6,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,61,Yes,136,Yes,NA,NA,207,Yes,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,60,Yes,NA,NA,203,Yes,NA,NA,96,Yes,NA,NA,NA,NA,235,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,Yes,134,Yes,227,Yes,NA,NA,82,Yes,70,Yes,NA,NA,NA,NA,45,Yes,NA,NA,NA,NA,NA,NA,44,Yes,51,Yes,111,Yes,104,Yes,184,Yes,213,Yes,201,Yes,173,Yes,73,Yes,NA,NA,NA,NA,NA,NA,NA,NA,192,Yes,NA,NA,NA,NA,NA,NA,175,Yes,NA,NA,NA,NA,171,Yes,NA,NA,NA,NA,119,Yes,NA,NA,NA,NA,228,Yes,NA,NA,85,Yes,NA,NA,NA,NA,142,Yes,126,Yes,NA,NA,222,Yes,173,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,Yes,NA,NA,62,Yes,NA,NA,129,Yes,NA,NA,NA,NA,NA,NA,NA,NA,200,Yes,NA,NA,119,Yes,NA,NA,213,Yes,NA,NA,211,Yes,NA,NA,NA,NA,92,Yes,153,Yes,60,Yes,NA,NA,130,Yes,75,Yes,NA,NA,157,Yes,51,15,5,235,1,1.14,B14,0.12,0.02,0.14,TRUE,51,A3T9O5YB2YF110,3PEG1BH7AE8Q2QBYTHUDFN6K4EWBKT,3UJ1CZ6IZI7PND5QNIH4R7SQ14Z5S6,Included,Self,0,1,1,5,59,0.4636363636363636
