workerId,mturk_id,demog_age,demog_edu,demog_gender,demog_sexuality,demog_veteran,demog_employed,demog_selfemployed,demog_income,demog_race,godard_1,godard_2,godard_3,godard_4,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,n_tasks,condition,intervention,play_for,age_range,aas_pos,aas_neg,missed_tasks,prop_tasks,cnd_intervention
A3OKOWU61RJTX4,A3OKOWU61RJTX4,27,Bachelor's degree,Female,Heterosexual,No,Yes,No,45000,Hispanic or Latinx,3,4,4,3,4,3,3,30,4,3,2,2,1,2,2,1,2,2,1,2,11,inclusion,none,players,25-34,2.3333333333333335,1.6666666666666667,99,0.1,Inclusion (control)
A11CYLUNFIL8C5,A11CYLUNFIL8C5,30,Bachelor's degree,Female,Heterosexual,No,Yes,No,28000,Black/African American,4,3,4,4,2,2,3,28,4,2,4,1,1,2,3,2,3,3,2,3,23,inclusion,none,players,25-34,3.3333333333333335,1.6666666666666667,87,0.20909090909090908,Inclusion (control)
A2TE62AXP2E9CX,A2TE62AXP2E9CX,62,Associate's degree,Female,Heterosexual,No,Yes,No,70000,White/Caucasian,4,2,4,2,5,5,1,1,1,1,1,1,1,1,1,3,1,3,1,5,9,exclusion,birdshot_wisdom,players,55_plus,2,1.3333333333333333,101,0.08181818181818182,Perspective
A2KZXSEXPX37C,A2KZXSEXPX37C,30,Bachelor's degree,Female,Heterosexual,No,Yes,No,56000,White/Caucasian,2,2,2,4,4,4,1,10,4,4,4,1,1,4,1,3,3,2,3,3,32,exclusion,none,players,25-34,2.8333333333333335,2.6666666666666665,78,0.2909090909090909,Exclusion (control)
A2YI5GRAI0GIMS,A2YI5GRAI0GIMS,63,Bachelor's degree,Male,Heterosexual,No,Yes,No,77000,White/Caucasian,4,4,3,2,5,5,2,2,2,3,3,1,2,2,4,3,2,4,1,3,42,exclusion,prompt_help,players,55_plus,3,2,68,0.38181818181818183,Mentorship
AS3GWXBJL6I2B,AS3GWXBJL6I2B,37,Some college,Female,Heterosexual,No,Yes,No,30000,White/Caucasian,5,1,5,1,5,5,1,10,3,2,3,1,3,2,3,2,1,4,4,4,87,exclusion,prompt_fix,players,35-44,3,2.3333333333333335,23,0.7909090909090909,Empowerment
A1FHKK0RU69RU,A1FHKK0RU69RU,57,High school degree,Female,Heterosexual,No,Yes,No,35000,White/Caucasian,5,5,1,2,5,5,1,5,1,4,2,2,3,3,1,2,3,3,2,3,11,exclusion,none,players,55_plus,2.1666666666666665,2.6666666666666665,99,0.1,Exclusion (control)
A1NTP3F91PC3BG,A1NTP3F91PC3BG,30,Master's degree,Female,Heterosexual,No,Yes,No,50000,Other,5,3,3,4,5,5,1,10,2,2,1,2,4,2,2,2,2,4,5,2,5,exclusion,prompt_help,players,25-34,2.1666666666666665,2.8333333333333335,105,0.045454545454545456,Mentorship
A2OHPQ5LK6BB8N,A2OHPQ5LK6BB8N,24,Bachelor's degree,Female,Heterosexual,No,Yes,No,30000,White/Caucasian,4,5,1,2,5,5,1,2,2,4,2,5,6,4,1,3,5,3,6,3,11,exclusion,none,players,under_25,2.6666666666666665,4.666666666666667,99,0.1,Exclusion (control)
A1HVR8HXBUZXDI,A1HVR8HXBUZXDI,22,Associate's degree,Female,Bisexual,No,Yes,No,25000,White/Caucasian,3,3,3,3,5,5,1,0,1,4,1,3,3,2,1,3,1,1,4,1,7,exclusion,none,players,under_25,1,3.1666666666666665,103,0.06363636363636363,Exclusion (control)
A6BMCESBGCTRE,A6BMCESBGCTRE,24,Bachelor's degree,Male,Bisexual,Yes,Yes,No,35000,Black/African American,3,3,4,3,2,1,2,1,5,4,5,4,5,4,5,4,5,4,5,4,4,exclusion,none,players,under_25,4.666666666666667,4.333333333333333,106,0.03636363636363636,Exclusion (control)
A1VZFQTTLOYIY0,A1VZFQTTLOYIY0,21,Master's degree,Female,Heterosexual,Yes,Yes,No,45000,Other,3,3,4,4,3,3,4,25,7,3,6,2,2,2,6,2,6,7,2,6,43,inclusion,none,players,under_25,6.333333333333333,2.1666666666666665,67,0.39090909090909093,Inclusion (control)
A36TNII9JVGVIF,A36TNII9JVGVIF,30,Some college,Male,Bisexual,No,Yes,No,45000,White/Caucasian,3,3,3,4,5,5,1,10,1,4,2,3,3,2,1,3,2,2,2,2,6,exclusion,none,players,25-34,1.6666666666666667,2.8333333333333335,104,0.05454545454545454,Exclusion (control)
A21443E3MDLXVF,A21443E3MDLXVF,34,Some college,Male,Heterosexual,No,Yes,No,60000,Hispanic or Latinx,3,3,3,4,5,5,1,1,5,3,4,2,3,2,3,3,4,1,6,4,24,exclusion,birdshot_wisdom,players,25-34,3.5,3.1666666666666665,86,0.21818181818181817,Perspective
A2MW5S0XS0D5MN,A2MW5S0XS0D5MN,30,Bachelor's degree,Female,Homosexual,No,Yes,No,65000,Black/African American,3,2,4,4,5,5,5,2,4,2,4,1,1,1,3,1,4,3,1,3,22,exclusion,birdshot_wisdom,players,25-34,3.5,1.1666666666666667,88,0.2,Perspective
A2R40R4O6G0YBY,A2R40R4O6G0YBY,33,Bachelor's degree,Female,Heterosexual,No,Yes,No,35000,White/Caucasian,5,5,1,1,3,3,3,10,4,3,4,1,3,3,4,3,3,4,1,3,32,exclusion,prompt_fix,players,25-34,3.6666666666666665,2.3333333333333335,78,0.2909090909090909,Empowerment
A3KK1BNF5H0N1Z,A3KK1BNF5H0N1Z,33,Some college,Male,Heterosexual,No,Yes,No,29000,White/Caucasian,3,3,4,2,5,5,1,0,4,4,5,5,6,2,3,4,4,5,5,4,15,exclusion,prompt_help,players,25-34,4.166666666666667,4.333333333333333,95,0.13636363636363635,Mentorship
A3PIRKF57QSWMS,A3PIRKF57QSWMS,36,Bachelor's degree,Female,Heterosexual,No,Yes,No,49000,White/Caucasian,5,2,1,1,5,5,1,1,4,1,2,1,7,1,2,2,1,4,4,5,20,exclusion,prompt_fix,players,35-44,3,2.6666666666666665,90,0.18181818181818182,Empowerment
A10GBO6PU2EI0K,A10GBO6PU2EI0K,30,Master's degree,Female,Bisexual,Yes,Yes,No,40000,Black/African American,4,5,5,4,4,4,4,50,6,7,6,7,6,7,6,7,6,6,7,6,17,exclusion,none,players,25-34,6,6.833333333333333,93,0.15454545454545454,Exclusion (control)
AKUH4RGL4TZPD,AKUH4RGL4TZPD,27,Some college,Male,Heterosexual,No,Yes,No,40000,Black/African American,4,2,3,3,5,5,1,2,2,3,1,2,2,2,2,3,2,3,3,4,4,exclusion,birdshot_wisdom,players,25-34,2.3333333333333335,2.5,106,0.03636363636363636,Perspective
AV0W08TO353O2,AV0W08TO353O2,23,Associate's degree,Female,Heterosexual,No,Yes,No,42000,White/Caucasian,4,4,4,2,2,4,3,16,4,2,4,2,3,2,2,2,2,3,4,3,7,inclusion,none,players,under_25,3,2.5,103,0.06363636363636363,Inclusion (control)
A1ORIURWIK9MG6,A1ORIURWIK9MG6,34,Bachelor's degree,Male,Heterosexual,No,Yes,No,75000,White/Caucasian,4,4,2,4,3,3,2,25,4,2,4,1,2,1,3,2,3,5,3,3,12,inclusion,none,players,25-34,3.6666666666666665,1.8333333333333333,98,0.10909090909090909,Inclusion (control)
A38N2MBXP7IOPS,A38N2MBXP7IOPS,58,Bachelor's degree,Female,Heterosexual,No,Yes,No,39000,White/Caucasian,5,5,1,1,5,5,1,1,1,4,1,5,5,3,1,4,1,1,3,1,15,exclusion,prompt_help,players,55_plus,1,4,95,0.13636363636363635,Mentorship
A3Q5WW0WTELIJ2,A3Q5WW0WTELIJ2,49,Bachelor's degree,Male,Heterosexual,No,Yes,No,85000,White/Caucasian,4,4,2,2,4,4,2,1,4,3,3,1,2,1,3,2,3,4,2,5,21,exclusion,birdshot_wisdom,players,45-54,3.6666666666666665,1.8333333333333333,89,0.19090909090909092,Perspective
A1TXW9TMMU6K2U,A1TXW9TMMU6K2U,37,Bachelor's degree,Female,Heterosexual,No,Yes,No,60000,White/Caucasian,5,4,2,2,2,1,4,33,5,2,6,1,3,2,4,2,5,5,2,6,20,exclusion,birdshot_wisdom,players,35-44,5.166666666666667,2,90,0.18181818181818182,Perspective
A3RKH8BUSX40RP,A3RKH8BUSX40RP,40,Master's degree,Male,Heterosexual,No,Yes,No,90000,Black/African American,5,5,1,1,5,5,2,11,1,1,1,1,2,1,1,1,1,6,4,4,70,exclusion,prompt_help,players,35-44,2.3333333333333335,1.6666666666666667,40,0.6363636363636364,Mentorship
A1XH62A94I3U61,A1XH62A94I3U61,43,Some college,Female,Bisexual,Yes,Yes,No,42500,White/Caucasian,4,4,2,2,5,5,1,0,4,3,4,1,2,1,4,2,1,4,2,5,24,exclusion,prompt_fix,players,35-44,3.6666666666666665,1.8333333333333333,86,0.21818181818181817,Empowerment
A1IXVPKQT4DXTG,A1IXVPKQT4DXTG,34,Bachelor's degree,Female,Heterosexual,No,Yes,No,38000,White/Caucasian,3,1,5,5,5,5,1,1,1,1,1,4,2,3,1,5,1,1,3,1,68,exclusion,birdshot_wisdom,players,25-34,1,3,42,0.6181818181818182,Perspective
A3D2DZNGK1MNDV,A3D2DZNGK1MNDV,50,Some college,Female,Heterosexual,No,Yes,No,70000,White/Caucasian,4,5,1,1,5,5,1,0,1,4,1,3,5,1,1,6,1,1,5,1,12,exclusion,birdshot_wisdom,players,45-54,1,4,98,0.10909090909090909,Perspective
AEMKB98WAW7YA,AEMKB98WAW7YA,33,Bachelor's degree,Male,Heterosexual,No,Yes,No,26500,White/Caucasian,4,4,3,3,5,5,1,1,2,3,2,4,6,5,2,4,1,2,5,2,14,exclusion,birdshot_wisdom,players,25-34,1.8333333333333333,4.5,96,0.12727272727272726,Perspective
A3JJJ1W47MBQ59,A3JJJ1W47MBQ59,37,Bachelor's degree,Male,Heterosexual,No,Yes,No,56000,White/Caucasian,4,2,4,3,5,5,1,2,4,2,3,2,4,1,2,3,2,4,3,5,22,exclusion,prompt_fix,players,35-44,3.3333333333333335,2.5,88,0.2,Empowerment
A1WH5K8FJIBADN,A1WH5K8FJIBADN,30,Bachelor's degree,Male,Heterosexual,No,Yes,No,75000,White/Caucasian,4,4,2,2,3,3,3,20,4,2,5,1,1,1,4,1,4,4,2,2,9,inclusion,none,players,25-34,3.8333333333333335,1.3333333333333333,101,0.08181818181818182,Inclusion (control)
ACFPXI6LMHSZU,ACFPXI6LMHSZU,37,Bachelor's degree,Male,Heterosexual,No,Yes,No,59000,Hispanic or Latinx,3,4,1,5,1,1,4,33,5,2,5,1,1,1,3,1,3,5,1,4,33,inclusion,none,players,35-44,4.166666666666667,1.1666666666666667,77,0.3,Inclusion (control)
A3RUQO10JKY9NT,A3RUQO10JKY9NT,39,Bachelor's degree,Male,Heterosexual,Yes,Yes,No,125000,Other,5,5,1,4,5,5,1,10,1,5,1,6,6,5,1,5,1,1,1,1,29,exclusion,birdshot_wisdom,players,35-44,1,4.666666666666667,81,0.2636363636363636,Perspective
A1T6RFUU0OTS0M,A1T6RFUU0OTS0M,27,Bachelor's degree,Female,Heterosexual,No,Yes,No,47000,Asian American,4,4,2,4,5,5,1,5,4,4,3,1,2,2,4,2,3,2,4,3,16,exclusion,prompt_help,players,25-34,3.1666666666666665,2.5,94,0.14545454545454545,Mentorship
AE015UO038LEC,AE015UO038LEC,40,High school degree,Female,Heterosexual,No,Yes,No,35000,White/Caucasian,4,4,2,2,5,5,1,1,2,1,1,1,2,1,1,1,2,2,3,3,15,exclusion,birdshot_wisdom,players,35-44,1.8333333333333333,1.5,95,0.13636363636363635,Perspective
A2VPTACNO8DXVC,A2VPTACNO8DXVC,37,High school degree,Female,Heterosexual,No,Yes,No,35360,White/Caucasian,4,4,2,2,5,5,1,1,4,4,4,1,3,4,4,4,4,4,4,4,24,exclusion,prompt_fix,players,35-44,4,3.3333333333333335,86,0.21818181818181817,Empowerment
ACOORHLXXAUOO,ACOORHLXXAUOO,34,"Professional degree (MD, JD)",Male,Heterosexual,Yes,Yes,No,60000,White/Caucasian,4,4,2,2,5,5,2,1,3,2,4,1,2,1,3,1,2,3,3,3,69,exclusion,prompt_help,players,25-34,3,1.6666666666666667,41,0.6272727272727273,Mentorship
A3822BB341LIB2,A3822BB341LIB2,25,High school degree,Male,Heterosexual,No,Yes,No,35000,White/Caucasian,3,3,3,3,5,5,1,2,4,1,2,1,1,1,1,1,1,3,1,4,1,exclusion,birdshot_wisdom,players,25-34,2.5,1,109,0.00909090909090909,Perspective
A2PXYI91KRJPCY,A2PXYI91KRJPCY,61,Bachelor's degree,Female,Heterosexual,No,Yes,No,100000,White/Caucasian,5,5,1,1,4,4,3,3.03,4,1,4,1,1,1,4,1,4,5,1,5,45,exclusion,prompt_fix,players,55_plus,4.333333333333333,1,65,0.4090909090909091,Empowerment
AIHUIAQ4922K3,AIHUIAQ4922K3,25,Bachelor's degree,Male,Bisexual,No,Yes,No,100000,Black/African American,3,4,4,4,5,5,1,1,5,2,3,2,2,1,5,2,5,5,1,5,6,exclusion,prompt_fix,players,25-34,4.666666666666667,1.6666666666666667,104,0.05454545454545454,Empowerment
A16020LLLA6BI7,A16020LLLA6BI7,26,Master's degree,Male,Heterosexual,No,Yes,No,87000,White/Caucasian,5,5,1,2,5,5,1,1,1,3,1,5,7,2,1,7,1,1,7,3,19,exclusion,none,players,25-34,1.3333333333333333,5.166666666666667,91,0.17272727272727273,Exclusion (control)
A3ZWMVK6GNTJ8,A3ZWMVK6GNTJ8,22,Associate's degree,Female,Homosexual,No,Yes,No,30000,Black/African American,4,4,2,2,1,1,5,33,3,1,2,1,1,1,1,1,1,3,2,3,4,inclusion,none,players,under_25,2.1666666666666665,1.1666666666666667,106,0.03636363636363636,Inclusion (control)
A2Y5EBLQTYXRXU,A2Y5EBLQTYXRXU,22,Some college,Male,Heterosexual,No,Yes,No,40000,White/Caucasian,4,4,2,2,5,5,1,0,2,1,1,4,6,1,1,5,1,1,1,3,15,exclusion,birdshot_wisdom,players,under_25,1.5,3,95,0.13636363636363635,Perspective
A1UAPHGOLTQEMP,A1UAPHGOLTQEMP,35,Bachelor's degree,Female,Heterosexual,No,Yes,No,60000,Asian American,2,4,4,4,5,5,1,1,2,3,2,1,6,1,3,1,1,2,5,4,8,exclusion,prompt_fix,players,35-44,2.3333333333333335,2.8333333333333335,102,0.07272727272727272,Empowerment
AEW1HTLYMOOD7,AEW1HTLYMOOD7,35,Associate's degree,Female,Heterosexual,No,Yes,No,45000,White/Caucasian,5,2,2,4,5,5,1,1,1,2,1,1,6,1,1,2,1,1,4,2,12,exclusion,prompt_fix,players,35-44,1.1666666666666667,2.6666666666666665,98,0.10909090909090909,Empowerment
AS4FVWL91C6HR,AS4FVWL91C6HR,69,Master's degree,Male,Heterosexual,No,Yes,No,140000,Hispanic or Latinx,4,4,2,2,5,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,38,exclusion,prompt_help,players,55_plus,4,4,72,0.34545454545454546,Mentorship
AQ0KEFNAT0K1Z,AQ0KEFNAT0K1Z,50,Associate's degree,Male,Heterosexual,No,Yes,No,28000,White/Caucasian,5,5,1,1,5,5,1,1,1,4,1,4,4,4,1,4,1,1,1,1,19,exclusion,none,players,45-54,1,3.5,91,0.17272727272727273,Exclusion (control)
A1GCTKOPKUTW3G,A1GCTKOPKUTW3G,29,Bachelor's degree,Male,Heterosexual,No,Yes,No,30000,Black/African American,3,2,4,5,5,5,2,5,2,5,1,3,6,2,1,4,1,2,7,3,16,exclusion,none,players,25-34,1.6666666666666667,4.5,94,0.14545454545454545,Exclusion (control)
A24D98LB6OALQY,A24D98LB6OALQY,30,Some college,Male,Heterosexual,No,Yes,No,51000,Black/African American,5,4,3,3,2,2,4,20,5,3,4,1,1,1,4,1,4,4,3,6,4,inclusion,none,players,25-34,4.5,1.6666666666666667,106,0.03636363636363636,Inclusion (control)
APEMGLCQCTKJY,APEMGLCQCTKJY,43,High school degree,Female,Heterosexual,No,Yes,No,30000,White/Caucasian,5,5,2,1,5,5,1,0,2,7,1,4,6,5,2,6,2,3,1,3,71,exclusion,prompt_fix,players,35-44,2.1666666666666665,4.833333333333333,39,0.6454545454545455,Empowerment
A2L53B1MI02U0W,A2L53B1MI02U0W,34,Bachelor's degree,Female,Heterosexual,No,Yes,No,75000,White/Caucasian,4,3,3,3,5,5,1,0,1,4,1,7,7,7,1,6,1,1,7,1,9,exclusion,birdshot_wisdom,players,25-34,1,6.333333333333333,101,0.08181818181818182,Perspective
A2I7BTOLVB498E,A2I7BTOLVB498E,28,Bachelor's degree,Female,Heterosexual,No,Yes,No,39000,Asian American,5,4,1,1,1,1,4,25,6,1,5,1,1,1,4,1,4,5,1,5,6,inclusion,none,players,25-34,4.833333333333333,1,104,0.05454545454545454,Inclusion (control)
AD1FDB9A61LMS,AD1FDB9A61LMS,27,Some college,Male,Homosexual,No,Yes,No,28000,Hispanic or Latinx,2,2,4,4,5,5,5,5,4,2,1,2,1,1,3,1,1,4,5,5,23,exclusion,none,players,25-34,3,2,87,0.20909090909090908,Exclusion (control)
A333BKDMGVX18L,A333BKDMGVX18L,26,Some college,Male,Heterosexual,No,Yes,No,25000,White/Caucasian,4,4,3,4,5,5,1,10,3,4,2,4,5,6,3,3,4,3,3,3,9,exclusion,prompt_help,players,25-34,3,4.166666666666667,101,0.08181818181818182,Mentorship
A2ABVQF3C7S7UA,A2ABVQF3C7S7UA,28,Bachelor's degree,Male,Heterosexual,No,Yes,No,30000,White/Caucasian,3,4,4,4,1,2,1,10,4,3,4,2,4,4,3,2,2,2,2,4,8,exclusion,birdshot_wisdom,players,25-34,3.1666666666666665,2.8333333333333335,102,0.07272727272727272,Perspective
A3C5A5QTE059KQ,A3C5A5QTE059KQ,41,Doctoral degree (PhD),Other or prefer not to say,Other or prefer not to say,No,Yes,No,50000,Other,5,5,1,1,5,5,1,5,2,1,1,1,1,1,1,1,1,4,1,4,4,exclusion,prompt_help,players,35-44,2.1666666666666665,1,106,0.03636363636363636,Mentorship
A1TI7Z8RYYPWJF,A1TI7Z8RYYPWJF,28,Bachelor's degree,Female,Heterosexual,No,Yes,No,72000,White/Caucasian,5,5,1,1,5,5,1,10,1,4,1,6,7,3,1,7,1,1,3,2,36,exclusion,prompt_help,players,25-34,1.1666666666666667,5,74,0.32727272727272727,Mentorship
A3S5AA4R3RIEEP,A3S5AA4R3RIEEP,33,Associate's degree,Male,Heterosexual,No,Yes,No,90000,White/Caucasian,5,5,1,2,5,5,1,3,4,1,1,4,5,2,3,4,5,4,1,5,28,exclusion,prompt_help,players,25-34,3.6666666666666665,2.8333333333333335,82,0.2545454545454545,Mentorship
AN45KLUESX3NY,AN45KLUESX3NY,28,Associate's degree,Female,Heterosexual,No,Yes,No,70000,White/Caucasian,5,5,1,1,5,5,1,1,1,6,1,4,7,7,1,7,1,1,5,1,12,exclusion,none,players,25-34,1,6,98,0.10909090909090909,Exclusion (control)
A159LFRJ2JUSHD,A159LFRJ2JUSHD,29,Bachelor's degree,Male,Heterosexual,No,Yes,No,73999,White/Caucasian,4,3,2,2,4,4,3,23,2,4,2,4,3,3,2,3,1,2,4,2,55,inclusion,none,players,25-34,1.8333333333333333,3.5,55,0.5,Inclusion (control)
A36A510EEJ0NOC,A36A510EEJ0NOC,35,Associate's degree,Female,Heterosexual,No,Yes,No,33000,White/Caucasian,5,4,1,2,5,5,1,1,3,3,1,2,3,3,2,3,1,2,1,2,14,exclusion,prompt_help,players,35-44,1.8333333333333333,2.5,96,0.12727272727272726,Mentorship
A2MOC4PTJYY15B,A2MOC4PTJYY15B,27,"Professional degree (MD, JD)",Female,Homosexual,No,Yes,No,2809238,Hispanic or Latinx,1,5,5,2,5,5,1,0,7,7,4,7,2,1,2,3,2,7,1,7,12,exclusion,birdshot_wisdom,players,25-34,4.833333333333333,3.5,98,0.10909090909090909,Perspective
A6T77NZT2OVOX,A6T77NZT2OVOX,44,Bachelor's degree,Female,Heterosexual,No,Yes,No,59000,White/Caucasian,4,4,2,2,4,4,1,5,6,1,5,1,1,1,3,1,3,5,3,5,7,exclusion,prompt_fix,players,35-44,4.5,1.3333333333333333,103,0.06363636363636363,Empowerment
A2T11H7YI7QPGD,A2T11H7YI7QPGD,28,Bachelor's degree,Male,Heterosexual,No,Yes,No,50000,White/Caucasian,4,3,4,4,5,5,1,5,4,6,3,5,1,5,6,3,7,4,6,3,9,exclusion,prompt_fix,players,25-34,4.5,4.333333333333333,101,0.08181818181818182,Empowerment
A21VJKREB3CBVH,A21VJKREB3CBVH,46,Some college,Male,Heterosexual,No,Yes,No,50000,White/Caucasian,3,2,2,3,5,5,1,1,4,5,3,1,1,2,3,2,2,3,3,3,18,exclusion,birdshot_wisdom,players,45-54,3,2.3333333333333335,92,0.16363636363636364,Perspective
A1SXC46ANLIYL2,A1SXC46ANLIYL2,42,Some college,Female,Heterosexual,No,Yes,No,53000,White/Caucasian,5,5,1,1,5,5,1,5,6,1,6,1,1,1,6,1,1,6,6,6,12,exclusion,none,players,35-44,5.166666666666667,1.8333333333333333,98,0.10909090909090909,Exclusion (control)
A28Y4CEFC3NK1V,A28Y4CEFC3NK1V,52,Associate's degree,Male,Heterosexual,Yes,Yes,No,30000,White/Caucasian,4,5,1,1,1,1,5,15,5,1,5,1,1,1,6,1,6,5,1,6,3,inclusion,none,players,45-54,5.5,1,107,0.02727272727272727,Inclusion (control)
A3VDYE6SVYHREW,A3VDYE6SVYHREW,36,Doctoral degree (PhD),Male,Heterosexual,No,Yes,No,73000,Asian American,5,5,1,3,5,5,5,1,1,1,1,2,1,1,1,2,1,4,2,4,8,exclusion,birdshot_wisdom,players,35-44,2,1.5,102,0.07272727272727272,Perspective
A20MYUKGSXUKM7,A20MYUKGSXUKM7,33,High school degree,Male,Heterosexual,No,Yes,No,30000,White/Caucasian,3,2,4,4,5,5,1,1,1,1,1,1,3,2,1,2,1,3,5,4,14,exclusion,prompt_fix,players,25-34,1.8333333333333333,2.3333333333333335,96,0.12727272727272726,Empowerment
A2SO4XP3XFS933,A2SO4XP3XFS933,52,Some college,Female,Heterosexual,No,Yes,No,52000,White/Caucasian,3,2,4,4,4,5,2,2,2,4,1,3,5,3,1,4,1,2,2,1,14,exclusion,prompt_fix,players,45-54,1.3333333333333333,3.5,96,0.12727272727272726,Empowerment
A29SRZDSUBPIOX,A29SRZDSUBPIOX,35,High school degree,Male,Heterosexual,No,Yes,No,40000,White/Caucasian,3,3,4,3,1,1,4,30,3,2,4,1,1,1,3,1,3,3,1,3,22,inclusion,none,players,35-44,3.1666666666666665,1.1666666666666667,88,0.2,Inclusion (control)
A3D9DWZK2IS3RE,A3D9DWZK2IS3RE,27,Associate's degree,Male,Heterosexual,Yes,Yes,No,35000,White/Caucasian,4,4,2,2,5,5,1,3,4,3,4,2,3,3,2,3,3,4,4,4,12,exclusion,none,players,25-34,3.5,3,98,0.10909090909090909,Exclusion (control)
A1JO6AY55FG7QU,A1JO6AY55FG7QU,33,Associate's degree,Female,Heterosexual,No,Yes,No,33000,White/Caucasian,5,4,2,1,5,5,1,5,3,4,2,1,3,3,1,1,1,3,5,4,23,exclusion,prompt_help,players,25-34,2.3333333333333335,2.8333333333333335,87,0.20909090909090908,Mentorship
A1D09XOY7MLDCZ,A1D09XOY7MLDCZ,33,Bachelor's degree,Female,Heterosexual,No,Yes,No,40000,White/Caucasian,4,4,2,2,2,2,5,31,5,2,5,1,1,1,5,1,5,5,3,5,30,inclusion,none,players,25-34,5,1.5,80,0.2727272727272727,Inclusion (control)
A2FNKLU7MMQL2I,A2FNKLU7MMQL2I,28,Some college,Female,Homosexual,No,Yes,No,25000,Hispanic or Latinx,4,4,2,2,5,5,1,5,3,3,1,4,4,4,2,5,1,1,5,2,18,exclusion,birdshot_wisdom,players,25-34,1.6666666666666667,4.166666666666667,92,0.16363636363636364,Perspective
A1ML6RQD0U5QO8,A1ML6RQD0U5QO8,30,Bachelor's degree,Female,Heterosexual,No,Yes,No,45000,White/Caucasian,5,4,1,1,5,5,1,5,1,3,2,5,6,3,1,6,1,4,7,2,4,exclusion,birdshot_wisdom,players,25-34,1.8333333333333333,5,106,0.03636363636363636,Perspective
A3U2UNSYDPS933,A3U2UNSYDPS933,30,Bachelor's degree,Female,Heterosexual,No,Yes,No,45000,White/Caucasian,4,4,2,2,5,5,1,1,4,1,4,2,2,1,4,2,3,4,1,4,9,exclusion,prompt_fix,players,25-34,3.8333333333333335,1.5,101,0.08181818181818182,Empowerment
A34TVS5NMPO3O2,A34TVS5NMPO3O2,45,Some college,Male,Heterosexual,No,Yes,No,31000,White/Caucasian,5,5,2,1,4,4,1,5,4,2,3,1,1,1,4,1,3,5,3,4,20,exclusion,none,players,45-54,3.8333333333333335,1.5,90,0.18181818181818182,Exclusion (control)
A1SFBJ5WW2OZTI,A1SFBJ5WW2OZTI,45,Bachelor's degree,Female,Heterosexual,No,Yes,No,36000,White/Caucasian,4,5,1,1,1,1,5,33,3,1,4,1,1,1,3,1,4,2,2,4,9,inclusion,none,players,45-54,3.3333333333333335,1.1666666666666667,101,0.08181818181818182,Inclusion (control)
A382B9A51K5EXI,A382B9A51K5EXI,32,Bachelor's degree,Female,Homosexual,No,Yes,No,32000,Black/African American,1,1,5,5,5,5,1,1,1,6,1,6,7,7,1,7,1,1,5,1,16,exclusion,prompt_help,players,25-34,1,6.333333333333333,94,0.14545454545454545,Mentorship
AELPI9VSRIWUP,AELPI9VSRIWUP,29,Bachelor's degree,Female,Heterosexual,No,Yes,No,30000,White/Caucasian,4,5,1,4,5,5,1,1,1,6,1,4,2,1,1,6,1,4,4,2,24,exclusion,none,players,25-34,1.6666666666666667,3.8333333333333335,86,0.21818181818181817,Exclusion (control)
A28P6WY5WP7F9Y,A28P6WY5WP7F9Y,24,Bachelor's degree,Male,Homosexual,No,Yes,No,26000,White/Caucasian,3,2,4,4,5,4,2,2,3,4,1,2,3,3,1,2,1,3,4,4,69,exclusion,prompt_help,players,under_25,2.1666666666666665,3,41,0.6272727272727273,Mentorship
AONX6QGGUA3KI,AONX6QGGUA3KI,42,"Professional degree (MD, JD)",Female,Heterosexual,No,Yes,No,46000,White/Caucasian,4,4,2,2,1,1,5,30,4,5,2,1,3,4,3,3,1,3,4,4,7,inclusion,none,players,35-44,2.8333333333333335,3.3333333333333335,103,0.06363636363636363,Inclusion (control)
AEBJ81B0BAECM,AEBJ81B0BAECM,31,High school degree,Male,Heterosexual,No,Yes,No,60000,White/Caucasian,5,4,2,2,1,1,4,33,4,1,2,1,1,1,2,1,3,3,3,4,18,inclusion,none,players,25-34,3,1.3333333333333333,92,0.16363636363636364,Inclusion (control)
AZ57GKYAAO7T6,AZ57GKYAAO7T6,28,Bachelor's degree,Male,Heterosexual,No,Yes,No,25000,Asian American,5,2,4,3,5,5,1,5,4,1,4,1,1,1,4,1,5,5,2,6,14,exclusion,birdshot_wisdom,players,25-34,4.666666666666667,1.1666666666666667,96,0.12727272727272726,Perspective
A25FNSFSB048DL,A25FNSFSB048DL,37,Bachelor's degree,Male,Heterosexual,Yes,Yes,No,75000,White/Caucasian,3,1,5,5,5,5,1,2,3,4,3,4,4,2,2,4,2,2,4,2,4,exclusion,prompt_fix,players,35-44,2.3333333333333335,3.6666666666666665,106,0.03636363636363636,Empowerment
A1DK26QAO4OOMQ,A1DK26QAO4OOMQ,30,Some college,Male,Heterosexual,No,Yes,No,25000,White/Caucasian,2,2,4,5,5,5,1,5,4,1,4,3,3,3,2,4,1,2,6,3,47,exclusion,none,players,25-34,2.6666666666666665,3.3333333333333335,63,0.42727272727272725,Exclusion (control)
